uid,domainID,siteID,namedLocation,laboratoryName,sequencingFacilityID,startDate,endDate,sequencerRunID,dnaSampleID,dnaSampleCode,internalLabID,rawDataFileName,rawDataFileDescription,rawDataFilePath,remarks,dataQF
b82328cc-54c7-4f73-88a4-09c8d90f4002,D15,ONAQ,ONAQ_041.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2016-07-29T21:25Z,2016-07-29T21:52Z,HLN2HBGX7,ONAQ_041-M-20160729-COMP-DNA1,,BMI_Plate71WellG10,BMI_HLN2HBGX7_mms_R1_I.fastq.tar.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HLN2HBGX7_mms_R1_I.fastq.tar.gz,,
63394b94-1f2c-42b4-a7be-0fe48c5b5f32,D15,ONAQ,ONAQ_008.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2016-07-30T19:33Z,2016-07-30T20:13Z,HLN2HBGX7,ONAQ_008-M-20160730-COMP-DNA1,,BMI_Plate71WellG12,BMI_HLN2HBGX7_mms_R1_G.fastq.tar.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HLN2HBGX7_mms_R1_G.fastq.tar.gz,,
48f0dd1b-519f-4f8e-b58c-dbd6efa42e8f,D15,ONAQ,ONAQ_008.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2016-07-30T19:33Z,2016-07-30T20:13Z,HLN2HBGX7,ONAQ_008-M-20160730-COMP-DNA1,,BMI_Plate71WellG12,BMI_HLN2HBGX7_mms_R2_G.fastq.tar.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HLN2HBGX7_mms_R2_G.fastq.tar.gz,,
5639cf79-21b5-4dad-bf62-a810a09e5860,D10,STER,STER_031.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2017-06-05T13:07Z,2017-06-05T14:09Z,HFWLLBGX7,STER_031-M-20170605-COMP-DNA1,,BMI_Plate67WellF4,BMI_HFWLLBGX7_mms_R1_C.fastq.tar.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWLLBGX7_mms_R1_C.fastq.tar.gz,,
455e5f64-4443-4446-a1e7-bc05502b76fa,D10,STER,STER_031.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2017-06-05T13:07Z,2017-06-05T14:09Z,HFWM5BGX7,STER_031-M-20170605-COMP-DNA1,,BMI_Plate67WellF4,BMI_HFWM5BGX7_mms_R1_C.fastq.tar.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWM5BGX7_mms_R1_C.fastq.tar.gz,,
2660370a-09d5-4409-8b74-3eca61529f28,D10,STER,STER_031.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2017-06-05T13:07Z,2017-06-05T14:09Z,HFWLLBGX7,STER_031-M-20170605-COMP-DNA1,,BMI_Plate67WellF4,BMI_HFWLLBGX7_mms_R2_C.fastq.tar.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWLLBGX7_mms_R2_C.fastq.tar.gz,,
a50b2111-3601-4a8e-88e7-42ec4f6bb919,D10,STER,STER_031.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2017-06-05T13:07Z,2017-06-05T14:09Z,HFWM5BGX7,STER_031-M-20170605-COMP-DNA1,,BMI_Plate67WellF4,BMI_HFWM5BGX7_mms_R2_C.fastq.tar.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWM5BGX7_mms_R2_C.fastq.tar.gz,,
cabd6406-d5ca-4b45-a2a0-40cef48418b7,D10,STER,STER_028.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2017-06-05T13:09Z,2017-06-05T14:05Z,HFWLLBGX7,STER_028-M-20170605-COMP-DNA1,,BMI_Plate68WellC3,BMI_HFWLLBGX7_mms_R1_E.fastq.tar.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWLLBGX7_mms_R1_E.fastq.tar.gz,,
1973eaa2-5bf9-4b0f-b069-24cbb9bcf30a,D10,STER,STER_028.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2017-06-05T13:09Z,2017-06-05T14:05Z,HFWLLBGX7,STER_028-M-20170605-COMP-DNA1,,BMI_Plate68WellC3,BMI_HFWLLBGX7_mms_R2_E.fastq.tar.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWLLBGX7_mms_R2_E.fastq.tar.gz,,
d3930d4a-c511-475a-8427-436badfbeeca,D10,STER,STER_028.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2017-06-05T13:09Z,2017-06-05T14:05Z,HFWM5BGX7,STER_028-M-20170605-COMP-DNA1,,BMI_Plate68WellC3,BMI_HFWM5BGX7_mms_R2_E.fastq.tar.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWM5BGX7_mms_R2_E.fastq.tar.gz,,
b68f63bb-6692-45ed-bb07-56005e706270,D10,STER,STER_028.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2017-06-05T13:09Z,2017-06-05T14:05Z,HFWM5BGX7,STER_028-M-20170605-COMP-DNA1,,BMI_Plate68WellC3,BMI_HFWM5BGX7_mms_R1_E.fastq.tar.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWM5BGX7_mms_R1_E.fastq.tar.gz,,
9fa0f69d-3c6e-421c-ba19-a8dfac07a408,D10,STER,STER_026.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2017-06-05T14:49Z,2017-06-05T15:39Z,HFWM5BGX7,STER_026-M-20170605-COMP-DNA1,,BMI_Plate68WellB4,BMI_HFWM5BGX7_mms_R1_E.fastq.tar.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWM5BGX7_mms_R1_E.fastq.tar.gz,,
f22133e1-14b1-41f3-9edb-f66d17457eb1,D10,STER,STER_026.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2017-06-05T14:49Z,2017-06-05T15:39Z,HFWLLBGX7,STER_026-M-20170605-COMP-DNA1,,BMI_Plate68WellB4,BMI_HFWLLBGX7_mms_R1_E.fastq.tar.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWLLBGX7_mms_R1_E.fastq.tar.gz,,
9f5363c8-d4fb-412b-968a-5aa8d7f7ec98,D10,STER,STER_026.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2017-06-05T14:49Z,2017-06-05T15:39Z,HFWLLBGX7,STER_026-M-20170605-COMP-DNA1,,BMI_Plate68WellB4,BMI_HFWLLBGX7_mms_R2_E.fastq.tar.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWLLBGX7_mms_R2_E.fastq.tar.gz,,
725e95c3-80b5-43e9-9c13-808c079ed49e,D10,STER,STER_026.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2017-06-05T14:49Z,2017-06-05T15:39Z,HFWM5BGX7,STER_026-M-20170605-COMP-DNA1,,BMI_Plate68WellB4,BMI_HFWM5BGX7_mms_R2_E.fastq.tar.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWM5BGX7_mms_R2_E.fastq.tar.gz,,
07b2cd91-8bee-4340-8b51-7f8d645d5eee,D10,STER,STER_029.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2017-06-05T15:12Z,2017-06-05T15:38Z,HFWM5BGX7,STER_029-M-20170605-COMP-DNA1,,BMI_Plate67WellE4,BMI_HFWM5BGX7_mms_R1_C.fastq.tar.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWM5BGX7_mms_R1_C.fastq.tar.gz,,
9c37e5d5-d8e4-4aca-aaa4-95db9186cf32,D10,STER,STER_029.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2017-06-05T15:12Z,2017-06-05T15:38Z,HFWM5BGX7,STER_029-M-20170605-COMP-DNA1,,BMI_Plate67WellE4,BMI_HFWM5BGX7_mms_R2_C.fastq.tar.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWM5BGX7_mms_R2_C.fastq.tar.gz,,
120268c6-be8b-4d72-8c45-2dcaa5948829,D10,STER,STER_029.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2017-06-05T15:12Z,2017-06-05T15:38Z,HFWLLBGX7,STER_029-M-20170605-COMP-DNA1,,BMI_Plate67WellE4,BMI_HFWLLBGX7_mms_R1_B.fastq.tar.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWLLBGX7_mms_R1_B.fastq.tar.gz,,
724ae900-5c8d-40d3-ac71-3b9e4c5b5eb0,D10,STER,STER_029.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2017-06-05T15:12Z,2017-06-05T15:38Z,HFWLLBGX7,STER_029-M-20170605-COMP-DNA1,,BMI_Plate67WellE4,BMI_HFWLLBGX7_mms_R2_B.fastq.tar.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWLLBGX7_mms_R2_B.fastq.tar.gz,,
39a4680f-6491-4893-a898-245d70a1e7eb,D10,STER,STER_027.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2017-06-05T16:29Z,2017-06-05T17:11Z,HFWM5BGX7,STER_027-M-20170605-COMP-DNA1,,BMI_Plate68WellC2,BMI_HFWM5BGX7_mms_R1_E.fastq.tar.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWM5BGX7_mms_R1_E.fastq.tar.gz,,
07ba0bf1-8a98-41b6-9e07-81bce99e50c5,D10,STER,STER_027.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2017-06-05T16:29Z,2017-06-05T17:11Z,HFWLLBGX7,STER_027-M-20170605-COMP-DNA1,,BMI_Plate68WellC2,BMI_HFWLLBGX7_mms_R1_E.fastq.tar.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWLLBGX7_mms_R1_E.fastq.tar.gz,,
a405f0c0-4f3e-4e13-9812-f1fdcb6213ff,D10,STER,STER_027.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2017-06-05T16:29Z,2017-06-05T17:11Z,HFWLLBGX7,STER_027-M-20170605-COMP-DNA1,,BMI_Plate68WellC2,BMI_HFWLLBGX7_mms_R2_E.fastq.tar.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWLLBGX7_mms_R2_E.fastq.tar.gz,,
b5319d28-bea9-4c46-b4f7-dc15f9cf8e4f,D10,STER,STER_027.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2017-06-05T16:29Z,2017-06-05T17:11Z,HFWM5BGX7,STER_027-M-20170605-COMP-DNA1,,BMI_Plate68WellC2,BMI_HFWM5BGX7_mms_R2_E.fastq.tar.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWM5BGX7_mms_R2_E.fastq.tar.gz,,
02c73d1c-998e-4ddd-919f-d4c7a2e75d69,D10,STER,STER_006.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2017-06-06T14:17Z,2017-06-06T14:52Z,HWVCLBGX7,STER_006-M-20170606-COMP-DNA2,,BMI_Plate75WellG11,BMI_HWVCLBGX7_mms_R2_J.fastq.tar.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HWVCLBGX7_mms_R2_J.fastq.tar.gz,,
fd9ebe44-0786-4214-906a-7c674c19e062,D10,STER,STER_006.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2017-06-06T14:17Z,2017-06-06T14:52Z,HWVCLBGX7,STER_006-M-20170606-COMP-DNA2,,BMI_Plate75WellG11,BMI_HWVCLBGX7_mms_R1_J.fastq.tar.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HWVCLBGX7_mms_R1_J.fastq.tar.gz,,
8521e91b-3a45-46f2-b9ef-bba222738697,D10,STER,STER_012.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2017-06-06T14:40Z,2017-06-06T15:31Z,HFWLLBGX7,STER_012-M-20170606-COMP-DNA1,,BMI_Plate68WellB2,BMI_HFWLLBGX7_mms_R2_E.fastq.tar.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWLLBGX7_mms_R2_E.fastq.tar.gz,,
6a3df36b-3ae5-4d31-9ec3-000aaef8d1f4,D10,STER,STER_012.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2017-06-06T14:40Z,2017-06-06T15:31Z,HFWLLBGX7,STER_012-M-20170606-COMP-DNA1,,BMI_Plate68WellB2,BMI_HFWLLBGX7_mms_R1_E.fastq.tar.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWLLBGX7_mms_R1_E.fastq.tar.gz,,
3a4a4a91-9a72-428f-b70e-4c2468c15fde,D10,STER,STER_012.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2017-06-06T14:40Z,2017-06-06T15:31Z,HFWM5BGX7,STER_012-M-20170606-COMP-DNA1,,BMI_Plate68WellB2,BMI_HFWM5BGX7_mms_R2_E.fastq.tar.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWM5BGX7_mms_R2_E.fastq.tar.gz,,
fa5a8906-bb7d-49a4-b133-75e79f53f383,D10,STER,STER_012.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2017-06-06T14:40Z,2017-06-06T15:31Z,HFWM5BGX7,STER_012-M-20170606-COMP-DNA1,,BMI_Plate68WellB2,BMI_HFWM5BGX7_mms_R1_E.fastq.tar.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWM5BGX7_mms_R1_E.fastq.tar.gz,,
907251d6-9b21-4a21-ae87-8af4ecf7e921,D10,STER,STER_016.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2017-06-06T15:32Z,2017-06-06T16:07Z,HFWLLBGX7,STER_016-M-20170606-COMP-DNA1,,BMI_Plate68WellB3,BMI_HFWLLBGX7_mms_R1_E.fastq.tar.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWLLBGX7_mms_R1_E.fastq.tar.gz,,
cbdadee8-3c5e-4eca-be0a-7a94e6fbf852,D10,STER,STER_016.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2017-06-06T15:32Z,2017-06-06T16:07Z,HFWM5BGX7,STER_016-M-20170606-COMP-DNA1,,BMI_Plate68WellB3,BMI_HFWM5BGX7_mms_R2_E.fastq.tar.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWM5BGX7_mms_R2_E.fastq.tar.gz,,
251541df-ab3e-4ca3-b86d-b1e144d74796,D10,STER,STER_016.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2017-06-06T15:32Z,2017-06-06T16:07Z,HFWM5BGX7,STER_016-M-20170606-COMP-DNA1,,BMI_Plate68WellB3,BMI_HFWM5BGX7_mms_R1_E.fastq.tar.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWM5BGX7_mms_R1_E.fastq.tar.gz,,
45d5345d-baef-4ae8-8cf8-094802fe8aa5,D10,STER,STER_016.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2017-06-06T15:32Z,2017-06-06T16:07Z,HFWLLBGX7,STER_016-M-20170606-COMP-DNA1,,BMI_Plate68WellB3,BMI_HFWLLBGX7_mms_R2_E.fastq.tar.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWLLBGX7_mms_R2_E.fastq.tar.gz,,
061bba61-5ab9-46f6-a214-4f36a21c5a80,D10,STER,STER_010.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2017-06-06T16:03Z,2017-06-06T16:45Z,HFWLLBGX7,STER_010-M-20170606-COMP-DNA1,,BMI_Plate68WellA3,BMI_HFWLLBGX7_mms_R2_D.fastq.tar.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWLLBGX7_mms_R2_D.fastq.tar.gz,,
1b91fb82-43d5-46ea-a88e-852fc7dc4166,D10,STER,STER_010.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2017-06-06T16:03Z,2017-06-06T16:45Z,HFWLLBGX7,STER_010-M-20170606-COMP-DNA1,,BMI_Plate68WellA3,BMI_HFWLLBGX7_mms_R1_D.fastq.tar.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWLLBGX7_mms_R1_D.fastq.tar.gz,,
1905c980-9ffc-4c98-b0e8-d67ee4d86285,D10,STER,STER_010.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2017-06-06T16:03Z,2017-06-06T16:45Z,HFWM5BGX7,STER_010-M-20170606-COMP-DNA1,,BMI_Plate68WellA3,BMI_HFWM5BGX7_mms_R1_E.fastq.tar.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWM5BGX7_mms_R1_E.fastq.tar.gz,,
6978c01c-2327-4ee9-af90-5fa46c1d7d7c,D10,STER,STER_010.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2017-06-06T16:03Z,2017-06-06T16:45Z,HFWM5BGX7,STER_010-M-20170606-COMP-DNA1,,BMI_Plate68WellA3,BMI_HFWM5BGX7_mms_R2_E.fastq.tar.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWM5BGX7_mms_R2_E.fastq.tar.gz,,
0eb3c551-ae34-47b2-bd84-df3ba130e48e,D10,STER,STER_011.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2017-06-06T16:52Z,2017-06-06T17:26Z,HFWM5BGX7,STER_011-M-20170606-COMP-DNA1,,BMI_Plate68WellA4,BMI_HFWM5BGX7_mms_R1_D.fastq.tar.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWM5BGX7_mms_R1_D.fastq.tar.gz,,
865d4141-2990-43bb-9784-57d51bfdaa56,D10,STER,STER_011.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2017-06-06T16:52Z,2017-06-06T17:26Z,HFWLLBGX7,STER_011-M-20170606-COMP-DNA1,,BMI_Plate68WellA4,BMI_HFWLLBGX7_mms_R1_C.fastq.tar.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWLLBGX7_mms_R1_C.fastq.tar.gz,,
ce03dd0d-a5d8-43dc-be46-c77e9e6fcf79,D10,STER,STER_011.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2017-06-06T16:52Z,2017-06-06T17:26Z,HFWM5BGX7,STER_011-M-20170606-COMP-DNA1,,BMI_Plate68WellA4,BMI_HFWM5BGX7_mms_R2_D.fastq.tar.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWM5BGX7_mms_R2_D.fastq.tar.gz,,
d9c7f4b1-ad3c-4901-94d5-0dba791cd0a3,D10,STER,STER_011.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2017-06-06T16:52Z,2017-06-06T17:26Z,HFWLLBGX7,STER_011-M-20170606-COMP-DNA1,,BMI_Plate68WellA4,BMI_HFWLLBGX7_mms_R2_C.fastq.tar.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWLLBGX7_mms_R2_C.fastq.tar.gz,,
f4765165-3a71-42bd-acf9-2600b14bc4b3,D10,CPER,CPER_001.basePlot.bgc,Argonne National Laboratory,Argonne National Laboratory,2013-10-24T18:30Z,2013-10-24T19:08Z,run20150522,CPER_001-M-20131024-COMP-DNA1,,,CPER_001-M-20131024-comp-Sequences.zip,R1 and R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2017/ANL_mms_run20150522/CPER_001-M-20131024-comp-Sequences.zip,,legacyData
825908a0-95c7-4f72-9c14-284cb6c9bd17,D10,CPER,CPER_001.basePlot.bgc,Argonne National Laboratory,Argonne National Laboratory,2013-10-24T19:08Z,2013-10-24T19:08Z,run20150603,CPER_001-M-38-38-20131024-GEN-DNA1,,,CPER_001-M-38-38-20131024-gen-Sequences.zip,R1 and R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2017/ANL_mms_run20150603/CPER_001-M-38-38-20131024-gen-Sequences.zip,,legacyData
8194500a-37ab-42e9-b824-795adcd8f592,D10,CPER,CPER_002.basePlot.bgc,Argonne National Laboratory,Argonne National Laboratory,2013-10-24T21:41Z,2013-10-24T21:41Z,run20150603,CPER_002-M-38-8-20131024-GEN-DNA1,,,CPER_002-M-38-8-20131024-gen-Sequences.zip,R1 and R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2017/ANL_mms_run20150603/CPER_002-M-38-8-20131024-gen-Sequences.zip,,legacyData
c63208eb-f996-407c-9ff5-60baa000c2aa,D10,CPER,CPER_048.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2020-06-23T19:39Z,2020-06-23T20:40Z,HVNV5BGXJ,CPER_048-M-20200623-COMP-DNA1,,20S_08_0736,BMI_HVNV5BGXJ_20S_08_0736_R2.fastq.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVNV5BGXJ_mms_R2/BMI_HVNV5BGXJ_20S_08_0736_R2.fastq.gz,,
84a8d68f-1651-4620-aea8-b6478b29afe5,D10,CPER,CPER_048.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2020-06-23T19:39Z,2020-06-23T20:40Z,HVNV5BGXJ,CPER_048-M-20200623-COMP-DNA1,,20S_08_0736,BMI_HVNV5BGXJ_20S_08_0736_R1.fastq.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVNV5BGXJ_mms_R1/BMI_HVNV5BGXJ_20S_08_0736_R1.fastq.gz,,
bc84bd2f-c0ef-4db4-898c-fd08fa96260e,D10,CPER,CPER_047.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2020-06-23T21:26Z,2020-06-23T21:58Z,HVNV5BGXJ,CPER_047-M-20200623-COMP-DNA1,,20S_08_0735,BMI_HVNV5BGXJ_20S_08_0735_R2.fastq.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVNV5BGXJ_mms_R2/BMI_HVNV5BGXJ_20S_08_0735_R2.fastq.gz,,
cc159aeb-e851-4645-96f8-767d3189e823,D10,CPER,CPER_047.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2020-06-23T21:26Z,2020-06-23T21:58Z,HVNV5BGXJ,CPER_047-M-20200623-COMP-DNA1,,20S_08_0735,BMI_HVNV5BGXJ_20S_08_0735_R1.fastq.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVNV5BGXJ_mms_R1/BMI_HVNV5BGXJ_20S_08_0735_R1.fastq.gz,,
4023d903-9ff1-4c0a-9542-0f731cadce3b,D10,CPER,CPER_045.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2020-06-24T16:47Z,2020-06-24T17:44Z,HVNV5BGXJ,CPER_045-M-20200624-COMP-DNA1,,20S_08_0733,BMI_HVNV5BGXJ_20S_08_0733_R1.fastq.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVNV5BGXJ_mms_R1/BMI_HVNV5BGXJ_20S_08_0733_R1.fastq.gz,,
b0d3ca59-e901-403b-8bd5-e075d05f672b,D10,CPER,CPER_045.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2020-06-24T16:47Z,2020-06-24T17:44Z,HVNV5BGXJ,CPER_045-M-20200624-COMP-DNA1,,20S_08_0733,BMI_HVNV5BGXJ_20S_08_0733_R2.fastq.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVNV5BGXJ_mms_R2/BMI_HVNV5BGXJ_20S_08_0733_R2.fastq.gz,,
a7b48a61-ea1c-4f3e-92e9-aa8ff12ad073,D10,CPER,CPER_046.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2020-06-24T18:17Z,2020-06-24T19:00Z,HVNV5BGXJ,CPER_046-M-20200624-COMP-DNA1,,20S_08_0734,BMI_HVNV5BGXJ_20S_08_0734_R1.fastq.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVNV5BGXJ_mms_R1/BMI_HVNV5BGXJ_20S_08_0734_R1.fastq.gz,,
16a70712-1def-40f7-8c04-de3fd6390578,D10,CPER,CPER_046.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2020-06-24T18:17Z,2020-06-24T19:00Z,HVNV5BGXJ,CPER_046-M-20200624-COMP-DNA1,,20S_08_0734,BMI_HVNV5BGXJ_20S_08_0734_R2.fastq.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVNV5BGXJ_mms_R2/BMI_HVNV5BGXJ_20S_08_0734_R2.fastq.gz,,
000052a3-a041-4d16-a157-cb09df3384c2,D10,CPER,CPER_006.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2020-06-24T19:51Z,2020-06-24T20:31Z,HVNV5BGXJ,CPER_006-M-20200624-COMP-DNA1,,20S_08_0732,BMI_HVNV5BGXJ_20S_08_0732_R1.fastq.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVNV5BGXJ_mms_R1/BMI_HVNV5BGXJ_20S_08_0732_R1.fastq.gz,,
